	Genename	ALY	ESA	AHA	AHA1
23280	AT4G27330.1	492066	Thhalv10025957m	Araha.18479s0010.1.p	NaN
23284	AT5G39340.1	494053	Thhalv10027974m	Araha.5273s0003.1.p	NaN
23286	AT2G04045.1	896386	Thhalv10005337m	Araha.11221s0001.1.p	NaN
23289	AT2G13680.1	931114	Thhalv10022518m	Araha.20697s0003.1.p	NaN
23304	AT5G16100.1	326057	Thhalv10013525m	Araha.8674s0012.1.p	NaN
23311	AT4G29250.1	491831	Thhalv10025128m	Araha.5579s0006.1.p	NaN
23326	AT5G20510.1	941601	Thhalv10014469m	Araha.29546s0007.1.p	NaN
23372	AT3G62730.1	939361	Thhalv10006103m	Araha.12291s0005.1.p	NaN
23376	AT5G27870.1	942303	Thhalv10003734m	Araha.8353s0001.1.p	NaN
23382	AT1G80330.1	316927	Thhalv10019663m	Araha.2878s0027.1.p	NaN
23383	AT2G32060.1	906969	Thhalv10009044m	Araha.24506s0005.1.p	NaN
23384	AT1G48230.1	314258	Thhalv10011587m	Araha.7208s0003.1.p	NaN
23395	AT1G21327.1	921104	Thhalv10009360m	Araha.7989s0008.1.p	NaN
23403	AT1G73410.1	908956	Thhalv10019669m	Araha.38479s0013.1.p	NaN
23406	AT2G32740.1	482210	Thhalv10017898m	Araha.18756s0005.1.p	NaN
23411	AT5G25260.1	894427	Thhalv10004164m	Araha.13863s0003.1.p	NaN
23413	AT4G17880.1	493087	Thhalv10024688m	Araha.2292s0001.1.p	NaN
23438	AT5G08315.1	892759	Thhalv10001718m	Araha.4802s0005.1.p	NaN
23441	AT3G20030.1	318756	Thhalv10023848m	Araha.10159s0002.1.p	NaN
23447	AT5G58890.1	950614	Thhalv10015500m	Araha.2135s0004.1.p	NaN
23448	AT3G03828.1	317262	Thhalv10022965m	Araha.0303s0003.1.p	NaN
23449	AT2G40210.1	344393	Thhalv10022157m	Araha.1501s0003.1.p	NaN
23452	AT3G12000.1	904089	Thhalv10022025m	Araha.1742s0001.1.p	NaN
23457	AT2G38465.1	482856	Thhalv10017501m	Araha.10219s0007.1.p	NaN
23461	AT3G19700.1	479487	Thhalv10022054m	Araha.12090s0005.1.p	NaN
23462	AT5G15180.1	325975	Thhalv10014085m	Araha.0323s0007.1.p	NaN
23474	AT1G61390.1	907313	Thhalv10023295m	Araha.6790s0008.1.p	NaN
23479	AT5G05350.1	487328	Thhalv10013241m	Araha.2611s0006.1.p	NaN
23483	AT5G39020.1	891841	Thhalv10028032m	Araha.23532s0001.1.p	NaN
23488	AT1G73050.1	476435	Thhalv10018360m	Araha.10643s0019.1.p	NaN
23490	AT3G03800.1	317260	Thhalv10021203m	Araha.0303s0006.1.p	NaN
23493	AT4G31670.1	491573	Thhalv10024675m	Araha.29023s0003.1.p	NaN
23503	AT3G48570.1	937617	Thhalv10010887m	Araha.0028s0012.1.p	NaN
23508	AT2G46150.1	483760	Thhalv10001755m	Araha.66529s0001.1.p	NaN
23509	AT4G28540.1	491910	Thhalv10025069m	Araha.3365s0008.1.p	NaN
23518	AT1G14030.1	471564	Thhalv10007614m	Araha.5020s0001.1.p	NaN
23550	AT2G18650.1	480768	Thhalv10022703m	Araha.19012s0004.1.p	NaN
23557	AT3G16620.1	479127	Thhalv10022323m	Araha.32949s0002.1.p	NaN
23558	AT3G03400.1	927854	Thhalv10022417m	Araha.10914s0013.1.p	NaN
23562	AT4G21590.1	492718	Thhalv10025874m	Araha.29128s0002.1.p	NaN
23579	AT1G07340.1	334030	Thhalv10007449m	Araha.23444s0010.1.p	NaN
23580	AT2G37730.1	934466	Thhalv10017530m	Araha.7961s0007.1.p	NaN
23582	AT1G78960.1	927313	Thhalv10018166m	Araha.8775s0003.1.p	NaN
23583	AT2G13100.1	480298	Thhalv10022662m	Araha.69761s0001.1.p	NaN
23586	AT2G07689.1	947816	Thhalv10027086m	Araha.0074s0001.1.p	NaN
23589	AT1G27980.1	473000	Thhalv10009378m	Araha.1657s0008.1.p	NaN
23600	AT1G69540.1	908534	Thhalv10018691m	Araha.3134s0021.1.p	NaN
23612	AT4G19230.2	492925	Thhalv10025059m	Araha.2206s0001.1.p	NaN
23626	AT1G68290.1	475947	Thhalv10018954m	Araha.2822s0005.1.p	NaN
23627	AT1G30473.1	912871	Thhalv10009879m	Araha.2050s0007.1.p	NaN
23630	AT4G28130.1	328880	Thhalv10027135m	Araha.18278s0002.1.p	NaN
23647	AT5G16840.2	488545	Thhalv10014416m	Araha.38956s0005.1.p	NaN
23649	AT3G05975.1	928214	Thhalv10022344m	Araha.1644s0003.1.p	NaN
23674	AT1G21390.1	472375	Thhalv10008635m	Araha.7989s0002.1.p	NaN
23678	AT1G09660.1	471067	Thhalv10008323m	Araha.3403s0036.1.p	NaN
23710	AT1G04980.1	470488	Thhalv10007682m	Araha.12073s0016.1.p	NaN
23723	AT5G60320.1	496169	Thhalv10015671m	Araha.8175s0010.1.p	NaN
23743	AT4G09960.3	489841	Thhalv10028938m	Araha.43838s0001.1.p	NaN
23745	AT1G12820.1	920146	Thhalv10007195m	Araha.4439s0003.1.p	NaN
23763	AT5G50800.1	949621	Thhalv10014268m	Araha.4353s0006.1.p	NaN
23765	AT2G43840.2	483500	Thhalv10001441m	Araha.10135s0006.1.p	NaN
23770	AT2G42530.1	483346	Thhalv10017395m	Araha.2504s0008.1.p	NaN
23771	AT1G75080.1	476647	Thhalv10018835m	Araha.49879s0016.1.p	NaN
23776	AT1G11670.1	471306	Thhalv10007409m	Araha.2120s0001.1.p	NaN
23801	AT2G03520.1	484261	Thhalv10005450m	Araha.61646s0002.1.p	NaN
23808	AT4G23000.1	945818	Thhalv10024304m	Araha.10415s0008.1.p	NaN
23814	AT3G01770.1	477338	Thhalv10020201m	Araha.1138s0009.1.p	NaN
23818	AT5G64870.1	496707	Thhalv10004111m	Araha.8092s0020.1.p	NaN
23848	AT4G10350.1	895168	Thhalv10029403m	Araha.20405s0001.1.p	NaN
23852	AT2G46700.1	483834	Thhalv10001366m	Araha.3284s0007.1.p	NaN
23865	AT3G15510.1	478997	Thhalv10022353m	Araha.3034s0046.1.p	NaN
23868	AT3G55160.1	324042	Thhalv10003503m	Araha.3417s0001.1.p	NaN
23903	AT3G56800.1	938640	Thhalv10017373m	Araha.12776s0003.1.p	NaN
23909	AT4G10190.1	942825	Thhalv10022270m	Araha.9379s0003.1.p	NaN
23910	AT1G70060.1	476130	Thhalv10018014m	Araha.25099s0002.1.p	NaN
23918	AT1G21430.1	313035	Thhalv10009764m	Araha.44147s0001.1.p	NaN
23930	AT1G78610.1	927275	Thhalv10018110m	Araha.16220s0001.1.p	NaN
23935	AT5G06810.1	892608	Thhalv10012500m	Araha.23810s0003.1.p	NaN
23951	AT2G28360.1	481669	Thhalv10016277m	Araha.8497s0003.1.p	NaN
23956	AT1G79550.1	477124	Thhalv10018657m	Araha.21478s0007.1.p	NaN
23960	AT1G27020.1	472699	Thhalv10000255m	Araha.0745s0001.1.p	NaN
23968	AT4G02830.1	490275	Thhalv10029004m	Araha.28535s0001.1.p	NaN
23971	AT3G05580.1	928157	Thhalv10021158m	Araha.2119s0009.1.p	NaN
24003	AT5G08440.2	325441	Thhalv10012799m	Araha.17461s0008.1.p	NaN
24005	AT5G55190.1	950176	Thhalv10014614m	Araha.25676s0017.1.p	NaN
24013	AT1G15460.1	334832	Thhalv10007002m	Araha.9679s0002.1.p	NaN
24020	AT4G15250.1	329983	Thhalv10025713m	Araha.71287s0001.1.p	NaN
24027	AT2G40116.1	934795	Thhalv10016400m	Araha.21617s0001.1.p	NaN
24030	AT4G36080.1	491024	Thhalv10024177m	Araha.13393s0004.1.p	NaN
24049	AT4G27910.1	945247	Thhalv10024299m	Araha.4474s0005.1.p	NaN
24050	AT2G10970.1	480278	Thhalv10023075m	Araha.35914s0001.1.p	NaN
24052	AT3G04970.1	928069	Thhalv10020879m	Araha.6236s0002.1.p	NaN
24075	AT4G09012.1	894898	Thhalv10029093m	Araha.4910s0001.1.p	NaN
24085	AT3G08530.1	928500	Thhalv10019886m	Araha.8409s0009.1.p	NaN
24094	AT5G28030.2	489636	Thhalv10004598m	Araha.3433s0002.1.p	NaN
24121	AT1G20925.1	313001	Thhalv10009415m	Araha.13465s0003.1.p	NaN
24138	AT5G14920.1	488334	Thhalv10014554m	Araha.2471s0006.1.p	NaN
24147	AT1G32430.1	913058	Thhalv10009774m	Araha.0437s0007.1.p	NaN
24153	AT5G39610.1	494028	Thhalv10027874m	Araha.25334s0001.1.p	NaN
24161	AT3G66656.1	477978	Thhalv10022154m	Araha.52385s0001.1.p	NaN
24162	AT5G45250.1	915598	Thhalv10000750m	Araha.1947s0003.1.p	NaN
24166	AT5G56640.1	495755	Thhalv10014148m	Araha.12263s0005.1.p	NaN
24172	AT4G11653.1	931200	Thhalv10029410m	Araha.45809s0005.1.p	NaN
24189	AT1G52070.1	474325	Thhalv10011638m	Araha.6581s0001.1.p	NaN
24208	AT2G19320.1	931466	Thhalv10023090m	Araha.59529s0001.1.p	NaN
24211	AT5G05150.1	892438	Thhalv10015259m	Araha.13516s0002.1.p	NaN
24216	AT5G01550.1	892054	Thhalv10012840m	Araha.2249s0006.1.p	NaN
24226	AT5G49190.1	494980	Thhalv10003667m	Araha.16265s0001.1.p	NaN
24232	AT1G61120.1	924923	Thhalv10023261m	Araha.16109s0002.1.p	NaN
24247	AT1G12240.1	920058	Thhalv10007016m	Araha.0650s0019.1.p	NaN
24256	AT1G69120.1	476039	Thhalv10019025m	Araha.12744s0001.1.p	NaN
24269	AT5G55350.1	495620	Thhalv10015854m	Araha.1819s0001.1.p	NaN
24272	AT3G56050.1	486045	Thhalv10005911m	Araha.26365s0008.1.p	NaN
24273	AT5G63630.1	918145	Thhalv10003672m	Araha.10709s0003.1.p	NaN
24286	AT1G71865.1	476312	Thhalv10019351m	Araha.12666s0002.1.p	NaN
24291	AT1G51700.1	474287	Thhalv10011811m	Araha.2389s0011.1.p	NaN
24294	AT5G20100.1	351105	Thhalv10015056m	Araha.27096s0006.1.p	NaN
24307	AT4G28460.1	491924	Thhalv10026809m	Araha.57288s0006.1.p	NaN
24319	AT5G25950.1	351608	Thhalv10004316m	Araha.42648s0001.1.p	NaN
24321	AT5G19710.1	893902	Thhalv10015244m	Araha.2817s0001.1.p	NaN
24329	AT3G50100.1	323586	Thhalv10011012m	Araha.2717s0003.1.p	NaN
24336	AT4G33530.1	944578	Thhalv10024388m	Araha.30680s0009.1.p	NaN
24349	AT3G24760.1	479995	Thhalv10002571m	Araha.2578s0002.1.p	NaN
24358	AT2G27760.1	900563	Thhalv10016598m	Araha.7381s0008.1.p	NaN
24363	AT1G08290.1	334119	Thhalv10008125m	Araha.4834s0001.1.p	NaN
24383	AT2G37220.1	482714	Thhalv10017023m	Araha.14169s0015.1.p	NaN
24391	AT4G12650.1	497146	Thhalv10024639m	Araha.51944s0001.1.p	NaN
24396	AT5G14850.1	893389	Thhalv10013155m	Araha.1373s0013.1.p	NaN
24412	AT1G52970.1	923832	Thhalv10012072m	Araha.1240s0005.1.p	NaN
24416	AT4G16460.1	493233	Thhalv10026833m	Araha.7900s0009.1.p	NaN
24417	AT1G17580.1	920678	Thhalv10006551m	Araha.15627s0019.1.p	NaN
24421	AT5G65165.1	332733	Thhalv10005495m	Araha.7683s0002.1.p	NaN
24429	AT5G64110.1	951228	Thhalv10004567m	Araha.59848s0001.1.p	NaN
24432	AT4G19660.1	890208	Thhalv10024752m	Araha.25051s0003.1.p	NaN
24468	AT1G76965.1	316612	Thhalv10018991m	Araha.41373s0003.1.p	NaN
24476	AT5G48850.1	494948	Thhalv10004656m	Araha.33007s0001.1.p	NaN
24492	AT2G32660.1	933837	Thhalv10016291m	Araha.21305s0003.1.p	NaN
24497	AT3G09100.2	478222	Thhalv10020216m	Araha.13335s0004.1.p	NaN
24498	AT1G47317.1	913730	Thhalv10023994m	Araha.31859s0001.1.p	NaN
24500	AT4G22460.1	945883	Thhalv10026536m	Araha.18631s0004.1.p	NaN
24501	AT3G57410.1	486186	Thhalv10005772m	Araha.36548s0002.1.p	NaN
24503	AT1G35160.2	922661	Thhalv10001833m	Araha.4949s0001.1.p	NaN
24504	AT1G73690.1	476509	Thhalv10018665m	Araha.14227s0012.1.p	NaN
24512	AT3G20800.1	479606	Thhalv10021160m	Araha.6900s0001.1.p	NaN
24513	AT4G00820.1	943671	Thhalv10028557m	Araha.6817s0007.1.p	NaN
24520	AT1G06990.1	311764	Thhalv10008013m	Araha.66859s0002.1.p	NaN
24521	AT5G57810.1	495877	Thhalv10015322m	Araha.0550s0039.1.p	NaN
24538	AT5G61090.1	496261	Thhalv10005634m	Araha.24158s0006.1.p	NaN
24547	AT1G68110.1	926073	Thhalv10018742m	Araha.19195s0002.1.p	NaN
24562	AT1G52680.1	474393	Thhalv10011854m	Araha.0363s0012.1.p	NaN
24564	AT1G01070.1	918864	Thhalv10009501m	Araha.2490s0026.1.p	NaN
24571	AT4G25433.1	889612	Thhalv10027278m	Araha.22764s0002.1.p	NaN
24592	AT3G60370.1	486510	Thhalv10006207m	Araha.9617s0009.1.p	NaN
24597	AT2G42510.2	483344	Thhalv10016741m	Araha.2504s0006.1.p	NaN
24599	AT4G28706.4	491889	Thhalv10025355m	Araha.3365s0025.1.p	NaN
24601	AT5G65180.1	496743	Thhalv10004419m	Araha.6556s0003.1.p	NaN
24602	AT2G42500.1	935133	Thhalv10016971m	Araha.2504s0005.1.p	NaN
24607	AT5G10220.1	350231	Thhalv10014136m	Araha.4940s0008.1.p	NaN
24611	AT1G48630.1	474002	Thhalv10011646m	Araha.0881s0014.1.p	NaN
24618	AT2G43860.1	902403	Thhalv10001794m	Araha.10135s0008.1.p	NaN
24624	AT5G02520.1	349549	Thhalv10015290m	Araha.0330s0008.1.p	NaN
24626	AT5G50830.2	495145	Thhalv10014294m	Araha.4353s0003.1.p	NaN
24628	AT5G07225.1	487547	Thhalv10015609m	Araha.2124s0012.1.p	NaN
24644	AT3G46680.1	897491	Thhalv10002845m	Araha.21372s0007.1.p	NaN
24650	AT2G39700.1	482991	Thhalv10017119m	Araha.16915s0001.1.p	NaN
24651	AT5G59105.1	950657	Thhalv10015910m	Araha.4938s0002.1.p	NaN
24660	AT3G52600.1	898182	Thhalv10010231m	Araha.15990s0002.1.p	NaN
24662	AT1G04380.1	470414	Thhalv10009937m	Araha.34789s0006.1.p	NaN
24676	AT3G23770.1	479892	Thhalv10002513m	Araha.4657s0002.1.p	NaN
24683	AT1G53420.1	474471	Thhalv10012029m	Araha.19449s0013.1.p	NaN
24687	AT2G31480.1	482077	Thhalv10017539m	Araha.6424s0001.1.p	NaN
24694	AT4G38660.1	943828	Thhalv10025589m	Araha.5686s0005.1.p	NaN
24702	AT1G24330.1	472912	Thhalv10006862m	Araha.0656s0018.1.p	NaN
24705	AT3G09900.1	478314	Thhalv10021492m	Araha.20800s0003.1.p	NaN
24726	AT5G59290.2	496056	Thhalv10014020m	Araha.31626s0001.1.p	NaN
24729	AT5G63680.1	951177	Thhalv10004034m	Araha.10656s0005.1.p	NaN
24746	AT5G16920.1	488555	Thhalv10014405m	Araha.8678s0011.1.p	NaN
24761	AT4G28025.1	491980	Thhalv10026434m	Araha.17454s0008.1.p	NaN
24783	AT3G01311.1	902963	Thhalv10022210m	Araha.2866s0005.1.p	NaN
24795	AT1G15360.1	471733	Thhalv10008845m	Araha.4433s0016.1.p	NaN
24801	AT2G39020.1	482921	Thhalv10017189m	Araha.11513s0001.1.p	NaN
24817	AT4G27020.1	945359	Thhalv10024847m	Araha.21176s0006.1.p	NaN
24819	AT5G06820.1	940126	Thhalv10012782m	Araha.23810s0004.1.p	NaN
24831	AT1G11310.1	471266	Thhalv10007208m	Araha.15732s0001.1.p	NaN
24843	AT5G41890.1	493795	Thhalv10027796m	Araha.19680s0003.1.p	NaN
24858	AT4G31720.2	491569	Thhalv10026546m	Araha.8849s0004.1.p	NaN
24865	AT5G59150.1	950651	Thhalv10014634m	Araha.15651s0001.1.p	NaN
24875	AT2G47380.1	483915	Thhalv10006359m	Araha.10037s0005.1.p	NaN
24876	AT3G18220.1	929696	Thhalv10021929m	Araha.10086s0003.1.p	NaN
24884	AT2G38050.1	901715	Thhalv10017092m	Araha.26713s0003.1.p	NaN
24892	AT3G06230.1	477923	Thhalv10021961m	Araha.5777s0003.1.p	NaN
24901	AT3G62610.1	349318	Thhalv10006080m	Araha.35400s0008.1.p	NaN
24912	AT1G23240.1	472583	Thhalv10008654m	Araha.5540s0015.1.p	NaN
24935	AT5G25430.1	326812	Thhalv10003768m	Araha.8312s0004.1.p	NaN
24938	AT2G28520.1	933310	Thhalv10016255m	Araha.0947s0003.1.p	NaN
24944	AT1G66900.1	925912	Thhalv10018994m	Araha.22577s0001.1.p	NaN
24959	AT3G27410.1	936494	Thhalv10005128m	Araha.2470s0001.1.p	NaN
24961	AT3G52580.1	478490	Thhalv10017372m	Araha.12210s0008.1.p	NaN
24974	AT3G25882.1	936277	Thhalv10005164m	Araha.9694s0001.1.p	NaN
24979	AT4G01970.1	490380	Thhalv10028420m	Araha.37115s0001.1.p	NaN
25003	AT1G06920.1	470713	Thhalv10009577m	Araha.25896s0003.1.p	NaN
25019	AT4G23030.1	889865	Thhalv10024949m	Araha.10415s0005.1.p	NaN
25021	AT3G54060.1	485803	Thhalv10010371m	Araha.4765s0012.1.p	NaN
25022	AT4G14340.1	946957	Thhalv10025130m	Araha.0102s0004.1.p	NaN
25035	AT3G56920.1	938656	Thhalv10006138m	Araha.0887s0001.1.p	NaN
25037	AT2G36810.1	482661	Thhalv10016131m	Araha.28836s0001.1.p	NaN
25065	AT1G59930.1	925805	Thhalv10002787m	Araha.4685s0006.1.p	NaN
25068	AT1G02800.1	918934	Thhalv10007402m	Araha.2653s0005.1.p	NaN
25074	AT2G39530.1	934718	Thhalv10017305m	Araha.10736s0011.1.p	NaN
25077	AT4G08040.1	327073	Thhalv10029359m	Araha.42148s0003.1.p	NaN
25078	AT1G05580.1	919261	Thhalv10006774m	Araha.0368s0011.1.p	NaN
25082	AT5G25030.1	942059	Thhalv10012292m	Araha.0971s0011.1.p	NaN
25119	AT5G51100.1	949656	Thhalv10014192m	Araha.28134s0006.1.p	NaN
25120	AT1G14720.1	471659	Thhalv10008160m	Araha.16488s0013.1.p	NaN
25123	AT2G43720.1	483486	Thhalv10001669m	Araha.3362s0009.1.p	NaN
25134	AT1G49700.1	337121	Thhalv10012313m	Araha.30820s0001.1.p	NaN
25142	AT5G17440.1	488610	Thhalv10013707m	Araha.0783s0006.1.p	NaN
25150	AT5G61740.1	496340	Thhalv10003645m	Araha.8171s0002.1.p	NaN
25151	AT5G20670.1	488972	Thhalv10014909m	Araha.2541s0014.1.p	NaN
25154	AT1G76405.2	476797	Thhalv10019232m	Araha.14524s0010.1.p	NaN
25164	AT1G80910.1	927404	Thhalv10018445m	Araha.2361s0002.1.p	NaN
25172	AT5G14740.1	488319	Thhalv10014232m	Araha.1373s0005.1.p	NaN
25196	AT5G04030.1	939794	Thhalv10015749m	Araha.27014s0007.1.p	NaN
25217	AT3G10660.1	478400	Thhalv10020268m	Araha.1623s0013.1.p	NaN
25219	AT2G30050.1	481915	Thhalv10016789m	Araha.17735s0003.1.p	NaN
25244	AT1G01660.1	333489	Thhalv10007636m	Araha.40425s0002.1.p	NaN
25255	AT1G48240.1	314259	Thhalv10011716m	Araha.7208s0004.1.p	NaN
25267	AT5G38210.1	494159	Thhalv10027669m	Araha.39191s0001.1.p	NaN
25270	AT5G15930.1	488442	Thhalv10013946m	Araha.27704s0002.1.p	NaN
25275	AT5G65750.1	496813	Thhalv10003576m	Araha.1790s0005.1.p	NaN
25304	AT4G18380.1	946362	Thhalv10025383m	Araha.1523s0006.1.p	NaN
25329	AT1G69825.1	315984	Thhalv10019763m	Araha.6345s0001.1.p	NaN
25330	AT3G03450.1	477591	Thhalv10020431m	Araha.10914s0007.1.p	NaN
25369	AT5G06490.1	940090	Thhalv10015385m	Araha.26186s0006.1.p	NaN
25373	AT1G05730.1	470580	Thhalv10009017m	Araha.15091s0001.1.p	NaN
25384	AT4G23580.1	926261	Thhalv10002581m	Araha.1420s0016.1.p	NaN
25385	AT4G25780.1	492242	Thhalv10026336m	Araha.4249s0006.1.p	NaN
25399	AT5G21010.1	941655	Thhalv10013671m	Araha.12632s0020.1.p	NaN
25417	AT1G70820.1	476213	Thhalv10018305m	Araha.0764s0011.1.p	NaN
25421	AT1G15890.1	891371	Thhalv10028114m	Araha.27186s0001.1.p	NaN
25422	AT1G06700.1	919385	Thhalv10007987m	Araha.2773s0015.1.p	NaN
25425	AT1G04250.1	470401	Thhalv10008679m	Araha.5204s0010.1.p	NaN
25426	AT5G60870.1	496236	Thhalv10004213m	Araha.37045s0002.1.p	NaN
25465	AT1G08065.1	470862	Thhalv10008451m	Araha.23334s0003.1.p	NaN
25486	AT3G62760.1	486776	Thhalv10006426m	Araha.12291s0008.1.p	NaN
25488	AT3G61810.1	324620	Thhalv10006482m	Araha.7206s0010.1.p	NaN
25493	AT5G63500.1	951151	Thhalv10005243m	Araha.39620s0003.1.p	NaN
25501	AT2G17260.1	906549	Thhalv10022533m	Araha.21360s0003.1.p	NaN
25502	AT3G52470.1	485614	Thhalv10010723m	Araha.8439s0003.1.p	NaN
25512	AT5G51950.1	495263	Thhalv10013065m	Araha.16901s0002.1.p	NaN
25517	AT1G09690.1	919727	Thhalv10023728m	Araha.3403s0033.1.p	NaN
25522	AT3G08900.1	317692	Thhalv10022220m	Araha.25299s0019.1.p	NaN
25551	AT1G11620.1	334454	Thhalv10000539m	Araha.2120s0007.1.p	NaN
25552	AT5G22470.1	941753	Thhalv10015477m	Araha.11050s0004.1.p	NaN
25554	AT1G78390.1	952338	Thhalv10019707m	Araha.24237s0009.1.p	NaN
25566	AT3G02310.1	927709	Thhalv10021390m	Araha.2210s0014.1.p	NaN
25567	AT5G60740.1	332324	Thhalv10012505m	Araha.0447s0005.1.p	NaN
25571	AT5G16453.1	488499	Thhalv10015149m	Araha.12520s0004.1.p	NaN
25617	AT1G23070.1	921335	Thhalv10011000m	Araha.20765s0006.1.p	NaN
25621	AT1G14970.1	471685	Thhalv10007261m	Araha.12397s0018.1.p	NaN
25628	AT4G39140.1	490685	Thhalv10025282m	Araha.12619s0006.1.p	NaN
25651	AT2G45210.1	935474	Thhalv10001787m	Araha.8830s0004.1.p	NaN
25661	AT3G09540.1	478272	Thhalv10020972m	Araha.2321s0005.1.p	NaN
25664	AT2G42005.1	483287	Thhalv10000183m	Araha.2423s0001.1.p	NaN
25684	AT5G24790.1	351499	Thhalv10004847m	Araha.8919s0001.1.p	NaN
25697	AT5G63130.1	918094	Thhalv10004971m	Araha.28070s0003.1.p	NaN
25719	AT5G07800.1	325389	Thhalv10013475m	Araha.7837s0006.1.p	NaN
25730	AT5G41480.1	330375	Thhalv10027718m	Araha.44956s0002.1.p	NaN
25731	AT3G29300.1	484701	Thhalv10004856m	Araha.8590s0001.1.p	NaN
25734	AT5G18460.1	488725	Thhalv10013595m	Araha.20560s0005.1.p	NaN
25741	AT3G10116.1	903887	Thhalv10012098m	Araha.47708s0002.1.p	NaN
25748	AT2G43510.1	483463	Thhalv10001746m	Araha.3362s0032.1.p	NaN
25752	AT3G53065.1	485680	Thhalv10011095m	Araha.4496s0001.1.p	NaN
25754	AT1G77960.1	316706	Thhalv10009450m	Araha.17298s0002.1.p	NaN
25757	AT5G50345.1	916643	Thhalv10005199m	Araha.0795s0002.1.p	NaN
25765	AT2G29210.1	933395	Thhalv10016250m	Araha.15863s0001.1.p	NaN
25766	AT5G10340.1	487863	Thhalv10021998m	Araha.2597s0004.1.p	NaN
25769	AT2G15910.1	319534	Thhalv10023083m	Araha.1602s0011.1.p	NaN
25772	AT5G17830.1	893700	Thhalv10015580m	Araha.47291s0003.1.p	NaN
25781	AT4G02780.1	352546	Thhalv10029352m	Araha.27649s0001.1.p	NaN
25788	AT5G03800.1	487159	Thhalv10012634m	Araha.3038s0004.1.p	NaN
25792	AT5G25450.1	894458	Thhalv10005137m	Araha.67978s0002.1.p	NaN
25798	AT1G74270.1	476564	Thhalv10019342m	Araha.1503s0014.1.p	NaN
25805	AT5G47870.1	494829	Thhalv10004932m	Araha.28394s0004.1.p	NaN
25816	AT3G48100.1	937559	Thhalv10010754m	Araha.11126s0013.1.p	NaN
25830	AT1G79270.1	477094	Thhalv10018432m	Araha.3093s0029.1.p	NaN
25839	AT3G02080.1	477436	Thhalv10022439m	Araha.26702s0003.1.p	NaN
25847	AT3G12110.1	478567	Thhalv10020950m	Araha.1578s0005.1.p	NaN
25854	AT4G39520.1	943928	Thhalv10025515m	Araha.14898s0001.1.p	NaN
25870	AT2G18590.1	319808	Thhalv10023180m	Araha.7759s0002.1.p	NaN
25872	AT3G57420.1	938716	Thhalv10005801m	Araha.10073s0001.1.p	NaN
25877	AT2G21185.1	480969	Thhalv10000394m	Araha.1474s0005.1.p	NaN
25892	AT1G47730.1	336931	Thhalv10012059m	Araha.0896s0002.1.p	NaN
25893	AT3G57880.1	486240	Thhalv10005798m	Araha.10017s0005.1.p	NaN
25894	AT5G05370.1	487332	Thhalv10015196m	Araha.16153s0003.1.p	NaN
25906	AT2G19893.1	906390	Thhalv10000393m	Araha.14089s0002.1.p	NaN
25911	AT5G14110.1	940881	Thhalv10015204m	Araha.24955s0001.1.p	NaN
25945	AT1G14370.1	471608	Thhalv10007701m	Araha.23368s0001.1.p	NaN
25946	AT4G19430.1	492918	Thhalv10026404m	Araha.8600s0011.1.p	NaN
25971	AT3G01940.1	477318	Thhalv10021883m	Araha.1138s0026.1.p	NaN
25977	AT1G48430.1	336963	Thhalv10011337m	Araha.2847s0003.1.p	NaN
25995	AT5G07500.1	487583	Thhalv10015883m	Araha.40956s0002.1.p	NaN
25998	AT1G12663.1	911037	Thhalv10023017m	Araha.38918s0003.1.p	NaN
26018	AT4G34790.1	944418	Thhalv10027540m	Araha.2133s0013.1.p	NaN
26020	AT4G28630.1	491900	Thhalv10027580m	Araha.3365s0018.1.p	NaN
26021	AT3G30842.1	484753	Thhalv10005611m	Araha.3878s0002.1.p	NaN
26027	AT2G43750.1	935291	Thhalv10001481m	Araha.7047s0001.1.p	NaN
26028	AT4G39770.1	888198	Thhalv10025622m	Araha.18658s0007.1.p	NaN
26036	AT3G15700.1	904514	Thhalv10022114m	Araha.3034s0024.1.p	NaN
26039	AT3G49055.1	347996	Thhalv10010995m	Araha.17616s0006.1.p	NaN
26044	AT1G04810.1	470466	Thhalv10006675m	Araha.13178s0014.1.p	NaN
26055	AT3G62670.1	486765	Thhalv10006452m	Araha.39644s0001.1.p	NaN
26068	AT3G57730.1	486223	Thhalv10006070m	Araha.1744s0012.1.p	NaN
26069	AT2G30540.1	933555	Thhalv10017804m	Araha.1192s0006.1.p	NaN
26079	AT3G50570.1	485404	Thhalv10011140m	Araha.4619s0001.1.p	NaN
26085	AT1G23360.1	472598	Thhalv10008293m	Araha.66707s0001.1.p	NaN
26086	AT1G28375.1	473052	Thhalv10009434m	Araha.5599s0001.1.p	NaN
26091	AT3G58300.1	486283	Thhalv10006397m	Araha.25485s0011.1.p	NaN
26097	AT1G43190.1	913547	Thhalv10004261m	Araha.33639s0003.1.p	NaN
26102	AT2G25185.1	320322	Thhalv10009911m	Araha.28445s0001.1.p	NaN
26118	AT4G39210.1	490693	Thhalv10024927m	Araha.4538s0002.1.p	NaN
26119	AT5G01320.1	486945	Thhalv10013008m	Araha.3975s0016.1.p	NaN
26121	AT4G35610.1	944327	Thhalv10026930m	Araha.19157s0009.1.p	NaN
26122	AT1G10490.1	312088	Thhalv10006661m	Araha.3091s0009.1.p	NaN
26123	AT5G22910.1	326587	Thhalv10015722m	Araha.4847s0005.1.p	NaN
